18.773452 0.121710 0.003000 rv_i1 
53.149440 -0.013195 0.003000 rv_i1 
18.826862 0.120303 0.003000 rv_i1 
22.531117 -0.024006 0.003000 rv_i1 
54.728315 0.008909 0.003000 rv_i1 
14.029421 0.073810 0.003000 rv_i1 
23.395195 0.037693 0.003000 rv_i1 
54.449243 0.010017 0.003000 rv_i1 
42.101298 0.023796 0.003000 rv_i1 
57.650072 -0.047173 0.003000 rv_i1 
52.015549 0.000043 0.003000 rv_i1 
54.194989 0.008559 0.003000 rv_i1 
21.661631 -0.071256 0.003000 rv_i1 
29.479809 -0.045671 0.003000 rv_i1 
45.906310 0.011485 0.003000 rv_i1 
43.420817 -0.000941 0.003000 rv_i1 
35.482050 0.048376 0.003000 rv_i1 
45.067003 -0.019172 0.003000 rv_i1 
36.969619 0.001900 0.003000 rv_i1 
56.577275 -0.015776 0.003000 rv_i1 
18.773452 0.014087 0.003000 s2_i1 
53.149440 -0.070083 0.003000 s2_i1 
18.826862 0.017548 0.003000 s2_i1 
22.531117 -0.029048 0.003000 s2_i1 
54.728315 -0.056781 0.003000 s2_i1 
14.029421 0.042207 0.003000 s2_i1 
23.395195 -0.018091 0.003000 s2_i1 
54.449243 -0.063073 0.003000 s2_i1 
42.101298 -0.063712 0.003000 s2_i1 
57.650072 -0.048130 0.003000 s2_i1 
52.015549 -0.058390 0.003000 s2_i1 
54.194989 -0.067311 0.003000 s2_i1 
21.661631 -0.015518 0.003000 s2_i1 
29.479809 0.019392 0.003000 s2_i1 
45.906310 -0.039651 0.003000 s2_i1 
43.420817 -0.046587 0.003000 s2_i1 
35.482050 -0.033749 0.003000 s2_i1 
45.067003 -0.058188 0.003000 s2_i1 
36.969619 -0.051070 0.003000 s2_i1 
56.577275 -0.041333 0.003000 s2_i1 
24.053819 0.065496 0.005000 rv_i2 
30.691448 0.065921 0.005000 rv_i2 
0.748084 0.034371 0.005000 rv_i2 
1.522223 -0.185649 0.005000 rv_i2 
50.438573 0.021973 0.005000 rv_i2 
5.710154 0.024404 0.005000 rv_i2 
38.691424 0.015013 0.005000 rv_i2 
44.325539 -0.010872 0.005000 rv_i2 
19.933513 -0.032950 0.005000 rv_i2 
5.594680 0.045762 0.005000 rv_i2 
31.872653 -0.028675 0.005000 rv_i2 
39.894891 -0.041256 0.005000 rv_i2 
6.763875 -0.136500 0.005000 rv_i2 
10.221458 0.066883 0.005000 rv_i2 
32.049899 0.014910 0.005000 rv_i2 
13.956053 0.092409 0.005000 rv_i2 
47.209577 0.011587 0.005000 rv_i2 
22.167685 -0.000180 0.005000 rv_i2 
21.623907 -0.078220 0.005000 rv_i2 
31.190810 -0.051847 0.005000 rv_i2 
50.999567 0.025296 0.005000 rv_i2 
27.226405 0.019297 0.005000 rv_i2 
43.691187 -0.026097 0.005000 rv_i2 
4.139589 0.037753 0.005000 rv_i2 
31.255578 -0.065635 0.005000 rv_i2 
6.943114 -0.060505 0.005000 rv_i2 
57.753720 -0.062005 0.005000 rv_i2 
36.848882 -0.025451 0.005000 rv_i2 
41.528817 -0.053517 0.005000 rv_i2 
50.046711 0.000898 0.005000 rv_i2 
24.053819 0.032648 0.005000 s2_i2 
30.691448 -0.004276 0.005000 s2_i2 
0.748084 0.097938 0.005000 s2_i2 
1.522223 0.019650 0.005000 s2_i2 
50.438573 -0.057372 0.005000 s2_i2 
5.710154 0.096179 0.005000 s2_i2 
38.691424 -0.030020 0.005000 s2_i2 
44.325539 -0.043568 0.005000 s2_i2 
19.933513 0.016450 0.005000 s2_i2 
5.594680 0.097163 0.005000 s2_i2 
31.872653 -0.036296 0.005000 s2_i2 
39.894891 -0.049248 0.005000 s2_i2 
6.763875 -0.011247 0.005000 s2_i2 
10.221458 0.067223 0.005000 s2_i2 
32.049899 -0.034645 0.005000 s2_i2 
13.956053 0.037005 0.005000 s2_i2 
47.209577 -0.062356 0.005000 s2_i2 
22.167685 -0.031398 0.005000 s2_i2 
21.623907 -0.010524 0.005000 s2_i2 
31.190810 0.001269 0.005000 s2_i2 
50.999567 -0.043543 0.005000 s2_i2 
27.226405 -0.030658 0.005000 s2_i2 
43.691187 -0.045498 0.005000 s2_i2 
4.139589 0.041367 0.005000 s2_i2 
31.255578 -0.007018 0.005000 s2_i2 
6.943114 -0.032193 0.005000 s2_i2 
57.753720 -0.045540 0.005000 s2_i2 
36.848882 -0.059478 0.005000 s2_i2 
41.528817 -0.047721 0.005000 s2_i2 
50.046711 -0.060302 0.005000 s2_i2 
